Name,Size at Posting,Created,Type,Likes,Retweets,total,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2
U.S. Olympic Team,1864848,2017-06-24 11:15:04 EDT,link,52,8,60,https://twitter.com/TeamUSA/status/878632572292431872,40 nations head to Salt Lake City for the #WCSaltLake this weekend. ???? Everything you need to know ?? http://go.teamusa.org/2tXf0lB https://t.co/IWxtX36pFV,TeamUSA,http://go.teamusa.org/2tXf0lB,http://www.teamusa.org/News/2017/June/23/Five-For-Friday-Archery,https://t.co/IWxtX36pFV,https://twitter.com/TeamUSA/status/878632572292431872/photo/1
U.S. Olympic Team,1864848,2017-06-24 10:21:06 EDT,link,130,26,156,https://twitter.com/TeamUSA/status/878618993719885825,The Team USA #SCS2017 continues with @USASwimming National Championships in 3?? days! ???? Are you ready? ?? http://www.teamusa.org/scs https://t.co/WWtWz0vra6,TeamUSA,http://www.teamusa.org/scs,http://www.teamusa.org/scs,https://t.co/WWtWz0vra6,https://t.co/WWtWz0vra6
U.S. Olympic Team,1864573,2017-06-24 09:00:05 EDT,link,42,68,110,https://twitter.com/TeamUSA/status/878598603194777601,TODAY is your chance to take your talents to a new level and tryout to be the #NextOlympicHopeful! Find a gym now ??http://bit.ly/2rF4MVq https://t.co/pvpHjfiVV2,TeamUSA,??http://bit.ly/2rF4MVq,http://www.24hourfitness.com/membership/promo/next_olympic_hopeful/,https://t.co/pvpHjfiVV2,https://twitter.com/TeamUSA/status/878598603194777601/photo/1
U.S. Olympic Team,1864573,2017-06-24 00:44:06 EDT,photo,102,16,118,https://twitter.com/TeamUSA/status/878473786256793600,.@treyhardee is back for another ?? and takes home 1??st place in the decathlon! ?? @SCS2017 https://t.co/uDVigHC4w6,TeamUSA,https://t.co/uDVigHC4w6,https://twitter.com/TeamUSA/status/878473786256793600/photo/1,,
U.S. Olympic Team,1864573,2017-06-24 00:30:37 EDT,photo,179,22,201,https://twitter.com/TeamUSA/status/878470392779726848,WHAT A PERFORMANCE by @Paulchelimo! Congrats on a 1st place finish at ?13:08:62! ??????? https://t.co/oeC5dwQpuE,TeamUSA,https://t.co/oeC5dwQpuE,https://twitter.com/TeamUSA/status/878470392779726848/photo/1,,
U.S. Olympic Team,1864573,2017-06-24 00:12:56 EDT,photo,315,51,366,https://twitter.com/TeamUSA/status/878465941889142785,WOW! ?? @shelbo800 takes FIRST place in the women’s 5000m! ?????#SCS2017 https://t.co/mRnOhKDue2,TeamUSA,https://t.co/mRnOhKDue2,https://twitter.com/TeamUSA/status/878465941889142785/photo/1,,
U.S. Olympic Team,1864573,2017-06-23 23:22:55 EDT,native_video,156,30,186,https://twitter.com/TeamUSA/status/878453355856617472,.@justingatlin is ALL ??s after his 100m win at #USATFOutdoors!! CONGRATS! ??????#SCS2017 https://t.co/LDGpCHxs9T,TeamUSA,https://t.co/LDGpCHxs9T,https://twitter.com/TeamUSA/status/878453355856617472/video/1,,
U.S. Olympic Team,1864573,2017-06-23 23:18:31 EDT,photo,521,174,695,https://twitter.com/TeamUSA/status/878452246983331840,Bring out the ???????????? & ??????! Here's the TOP 3 in the #USATFOutdoors women's 100m!! #SCS2017 1 - @toribowie 2 - Deajah Stevens 3 - @ImJustAri https://t.co/NDnp0nmloL,TeamUSA,https://t.co/NDnp0nmloL,https://twitter.com/TeamUSA/status/878452246983331840/photo/1,,
U.S. Olympic Team,1864573,2017-06-23 23:15:42 EDT,photo,70,38,108,https://twitter.com/TeamUSA/status/878451537705672708,Will Claye wraps up the evening with 1st place in the Men’s Triple Jump! #SCS2017 https://t.co/6myCmy5TGB,TeamUSA,https://t.co/6myCmy5TGB,https://twitter.com/TeamUSA/status/878451537705672708/photo/1,,
U.S. Olympic Team,1864573,2017-06-23 23:14:28 EDT,photo,206,45,251,https://twitter.com/TeamUSA/status/878451227184463872,"1st place goes to @justingatlin, who dominates the Men’s 100m with a time of 9.95! ?? https://t.co/gQLQoRwUoW",TeamUSA,https://t.co/gQLQoRwUoW,https://twitter.com/TeamUSA/status/878451227184463872/photo/1,,
U.S. Olympic Team,1864573,2017-06-23 23:00:39 EDT,photo,179,40,219,https://twitter.com/TeamUSA/status/878447753994653699,The winner of the women's 100M goes to @toribowie! What a race to watch at the #SCS2017 ?? https://t.co/M5Y6fkgriR,TeamUSA,https://t.co/M5Y6fkgriR,https://twitter.com/TeamUSA/status/878447753994653699/photo/1,,
U.S. Olympic Team,1864573,2017-06-23 23:00:05 EDT,link,28,7,35,https://twitter.com/TeamUSA/status/878447610197024769,#TeamUSA is hosting tryouts to find the #NextOlympicHopeful TOMORROW! Don't miss out! Find a gym near you ?? http://bit.ly/2rF4MVq https://t.co/YS7457eIOm,TeamUSA,https://t.co/YS7457eIOm,https://twitter.com/TeamUSA/status/878447610197024769/photo/1,http://bit.ly/2rF4MVq,http://www.24hourfitness.com/membership/promo/next_olympic_hopeful/
U.S. Olympic Team,1864573,2017-06-23 22:51:20 EDT,native_video,106,25,131,https://twitter.com/TeamUSA/status/878445407415681024,.@toribowie and @allysonfelix hit the track for the 100m final! ?????? LIVE on @NBCSN now! https://t.co/HAtTk28doY,TeamUSA,https://t.co/HAtTk28doY,https://t.co/HAtTk28doY,,
U.S. Olympic Team,1864573,2017-06-23 22:32:05 EDT,photo,57,13,70,https://twitter.com/TeamUSA/status/878440560880529409,Celebrate #OlympicDay by watching @USATF Outdoor Championships on @NBCSN! ?? #SCS2017 presented by @comcast. https://t.co/slPSWaCQ1B,TeamUSA,https://t.co/slPSWaCQ1B,https://twitter.com/TeamUSA/status/878440560880529409/photo/1,,
U.S. Olympic Team,1864573,2017-06-23 22:09:40 EDT,link,110,12,122,https://twitter.com/TeamUSA/status/878434919999049729,See you at Tokyo 2020 @FinalCutKing! ?? #OlympicDay https://twitter.com/FinalCutKing/status/878272386402885632,TeamUSA,https://twitter.com/FinalCutKing/status/878272386402885632,https://twitter.com/FinalCutKing/status/878272386402885632,,
U.S. Olympic Team,1864573,2017-06-23 22:08:40 EDT,photo,192,70,262,https://twitter.com/TeamUSA/status/878434670525984768,CONGRATS to @vashtizzle_ on the high jump win! ?? #SCS2017 https://t.co/XHH8Tpbvi7,TeamUSA,https://t.co/XHH8Tpbvi7,https://twitter.com/TeamUSA/status/878434670525984768/photo/1,,
U.S. Olympic Team,1864573,2017-06-23 21:44:03 EDT,photo,60,10,70,https://twitter.com/TeamUSA/status/878428473311739904,The #USATFOutdoors women's high jump final is on NOW! Watch live ?? @NBCSportsGold https://t.co/DQmdE8FIJp,TeamUSA,https://t.co/DQmdE8FIJp,https://twitter.com/TeamUSA/status/878428473311739904/photo/1,,
U.S. Olympic Team,1864573,2017-06-23 21:30:04 EDT,native_video,84,20,104,https://twitter.com/TeamUSA/status/878424955498536960,T-1 HOUR! ?? @USATF takes the first step towards #Tokyo2020 tonight at the #SCS2017 presented by @Comcast. WATCH LIVE ?? 10:30p ET on @NBCSN https://t.co/ud1vU2oqaU,TeamUSA,https://t.co/ud1vU2oqaU,https://t.co/ud1vU2oqaU,,
U.S. Olympic Team,1864573,2017-06-23 20:16:09 EDT,link,45,8,53,https://twitter.com/TeamUSA/status/878406355660324864,We are back at the track for day 2?? OF #SCS2017 presented by @comcast! ?? ?? http://go.teamusa.org/2t0O5Zp ????@NBCSportsGold ?? NBCSN | 10:30p ET https://t.co/JO6uAOzI2v,TeamUSA,https://t.co/JO6uAOzI2v,https://twitter.com/TeamUSA/status/878406355660324864/photo/1,http://go.teamusa.org/2t0O5Zp,http://results.usatf.org/2017Outdoors/
U.S. Olympic Team,1864573,2017-06-23 18:43:01 EDT,link,75,24,99,https://twitter.com/TeamUSA/status/878382916731940864,"It’s an action packed weekend for #TeamUSA in Sacramento, CA at the #USATFOutdoors! ?? ?? + ?? : http://go.teamusa.org/2rLh4MW \ https://t.co/NpLpsPBJQh",TeamUSA,http://go.teamusa.org/2rLh4MW,http://www.teamusa.org/News/2017/June/23/Five-For-Friday-Track-and-Field,https://t.co/NpLpsPBJQh,https://twitter.com/TeamUSA/status/878382916731940864/photo/1
U.S. Olympic Team,1864573,2017-06-23 18:37:05 EDT,photo,175,27,202,https://twitter.com/TeamUSA/status/878381422402310149,It's a great day to celebrate #OlympicDay with @LA2024! ?? https://t.co/kv2fn68K2m,TeamUSA,https://t.co/kv2fn68K2m,https://t.co/kv2fn68K2m,,
U.S. Olympic Team,1864573,2017-06-23 18:30:04 EDT,link,78,17,95,https://twitter.com/TeamUSA/status/878379655366967297,???? athletes sync up for competition at the #Synchro #AmericaOpen this weekend. ??????? ? http://go.teamusa.org/2tCVb3w https://t.co/vzAX7FwDyS,TeamUSA,http://go.teamusa.org/2tCVb3w,http://www.teamusa.org/News/2017/June/23/Five-For-Friday-Synchronized-Swimming,https://t.co/vzAX7FwDyS,https://twitter.com/TeamUSA/status/878379655366967297/photo/1
U.S. Olympic Team,1864573,2017-06-23 17:41:28 EDT,link,76,22,98,https://twitter.com/TeamUSA/status/878367426638888961,The men of @USAWP are in Russia this week at the FINA World League Super Final! Don’t miss the action ?? http://go.teamusa.org/2szuI8O https://t.co/xvHcqZosld,TeamUSA,http://go.teamusa.org/2szuI8O,http://www.teamusa.org/News/2017/June/23/Five-For-Friday-Water-Polo,https://t.co/xvHcqZosld,https://twitter.com/TeamUSA/status/878367426638888961/photo/1
U.S. Olympic Team,1864573,2017-06-23 17:41:06 EDT,link,35,5,40,https://twitter.com/TeamUSA/status/878367336083980289,"It’s an action packed weekend for #TeamUSA in Sacramento, CA at the #USATFOutdoors! ?? ?? + ?? : http://go.teamusa.org/2rLh4MW https://t.co/6nM8SgrDLP",TeamUSA,http://go.teamusa.org/2rLh4MW,http://www.teamusa.org/News/2017/June/23/Five-For-Friday-Track-and-Field\,https://t.co/6nM8SgrDLP,https://t.co/6nM8SgrDLP
U.S. Olympic Team,1864573,2017-06-23 17:00:02 EDT,native_video,166,39,205,https://twitter.com/TeamUSA/status/878357000123424768,"“Title IX is equality, it's women getting what they deserve and it’s exciting, I think 45 years is something to celebrate.” - @Bdecker14 ?? https://t.co/skVIq1lpJK",TeamUSA,https://t.co/skVIq1lpJK,https://twitter.com/TeamUSA/status/878357000123424768/video/1,,
U.S. Olympic Team,1864573,2017-06-23 15:50:11 EDT,photo,177,58,235,https://twitter.com/TeamUSA/status/878339421669474305,Happy #OlympicDay from the Colorado Springs Olympic Training Center! ???? ???????? #InsideTheOTC #GoTeamUSA https://t.co/KBG90Akc6n,TeamUSA,https://t.co/KBG90Akc6n,https://t.co/KBG90Akc6n,,
U.S. Olympic Team,1864573,2017-06-23 15:37:01 EDT,native_video,43,10,53,https://twitter.com/TeamUSA/status/878336109461164032,Are you ready to make your Olympic debut? ?? Try out to compete for ???? at @24HourFitness TOMORROW! RSVP your spot ?? http://go.teamusa.org/2tPHr4N https://t.co/gp5d6t7wF7,TeamUSA,http://go.teamusa.org/2tPHr4N,http://www.24hourfitness.com/membership/promo/next_olympic_hopeful/,https://t.co/gp5d6t7wF7,https://twitter.com/TeamUSA/status/878336109461164032/video/1
U.S. Olympic Team,1864573,2017-06-23 14:21:50 EDT,link,37,6,43,https://twitter.com/TeamUSA/status/878317186867056640,#TeamUSA ??stud & #NBA All-Star @JimmyButler is on the move ??! Where's he going and who's he reuniting with? ????: http://go.teamusa.org/2sZQ7bV https://t.co/8boNHKfMD1,TeamUSA,https://t.co/8boNHKfMD1,https://twitter.com/TeamUSA/status/878317186867056640/photo/1,http://go.teamusa.org/2sZQ7bV,http://www.teamusa.org/News/2017/June/23/Olympic-Champion-Jimmy-Butler-Traded-To-Minnesota-Timberwolves
U.S. Olympic Team,1864573,2017-06-23 14:19:36 EDT,link,127,10,137,https://twitter.com/TeamUSA/status/878316623936880642,Happy #OlympicDay!! ???????? https://twitter.com/theTrackQueen/status/878316283791417344,TeamUSA,https://twitter.com/theTrackQueen/status/878316283791417344,https://twitter.com/theTrackQueen/status/878316283791417344,,
U.S. Olympic Team,1864573,2017-06-23 14:18:18 EDT,photo,81,41,122,https://twitter.com/TeamUSA/status/878316300157702146,Happy #OlympicDay! ???????? Join the celebration and share YOUR photos with us by tagging #GoTeamUSA! ?? https://t.co/8trYhLRD6N,TeamUSA,https://t.co/8trYhLRD6N,https://twitter.com/TeamUSA/status/878316300157702146/photo/1,,
U.S. Olympic Team,1864573,2017-06-23 13:45:42 EDT,link,26,5,31,https://twitter.com/TeamUSA/status/878308094744207360,Running into the weekend with @Carlin_Isles like.. #FridayFeeling Sign up to compete for #TeamUSA at the Olympics! http://TeamUSA.org/NextOlympicHopeful https://t.co/SOjqubezQn,TeamUSA,https://t.co/SOjqubezQn,https://twitter.com/TeamUSA/status/878308094744207360/photo/1,http://TeamUSA.org/NextOlympicHopeful,https://nextolympichopeful.teamusa.org/?AspxAutoDetectCookieSupport=1
U.S. Olympic Team,1864573,2017-06-23 12:21:06 EDT,link,92,13,105,https://twitter.com/TeamUSA/status/878286802871664640,.@MaiaShibutani & @AlexShibutani are LIVE at http://Facebook.com/TeamUSA today with @LA2024 at their #OlympicDay celebration! ?? 2p ET / 11a PT https://t.co/h7JoIDp2zv,TeamUSA,http://Facebook.com/TeamUSA,https://www.facebook.com/TeamUSA,https://t.co/h7JoIDp2zv,https://t.co/h7JoIDp2zv
U.S. Olympic Team,1864573,2017-06-23 10:40:04 EDT,link,48,10,58,https://twitter.com/TeamUSA/status/878261376388538368,Do you have a summer full of activities planned? ?? ?? Enter to win a #TeamUSA YOGA MAT ?? http://go.teamusa.org/2txOjVl https://t.co/udCmYjC8Gp,TeamUSA,http://go.teamusa.org/2txOjVl,http://action.teamusa.org/page/s/team-usa-yoga-mat-giveaway?utm_source=Social-Twitter-YogaMatGiveAway,https://t.co/udCmYjC8Gp,https://t.co/udCmYjC8Gp
U.S. Olympic Team,1864573,2017-06-23 10:30:51 EDT,link,58,17,75,https://twitter.com/TeamUSA/status/878259059274661889,"Highlighted by the @LA2024 #FollowTheSun celebration, the USOC is hosting a record-setting 2400 #OlympicDay events! http://go.teamusa.org/2tWMsJ2 https://t.co/OfFBnK99TL",TeamUSA,http://go.teamusa.org/2tWMsJ2,http://www.teamusa.org/News/2017/June/23/Los-Angeles-event-highlights-2400-Olympic-Day-events-in-the-United-States,https://t.co/OfFBnK99TL,https://twitter.com/TeamUSA/status/878259059274661889/photo/1
U.S. Olympic Team,1864573,2017-06-23 10:19:06 EDT,link,44,9,53,https://twitter.com/TeamUSA/status/878256101455577088,Just 4?? days! ???? Get tickets & find out how to watch @USASwimming here: http://teamusa.org/scs #SCS2017 presented by @comcast. https://t.co/xM4vJPAf3o,TeamUSA,https://t.co/xM4vJPAf3o,https://twitter.com/TeamUSA/status/878256101455577088/photo/1,http://teamusa.org/scs,http://www.teamusa.org/scs
U.S. Olympic Team,1864388,2017-06-23 01:53:39 EDT,photo,123,26,149,https://twitter.com/TeamUSA/status/878128902735933440,"A WIN by @HassyHass35 in the men's 10,000M race wraps up an awesome day at #SCS2017! ?????? https://t.co/EfhqglX8nS",TeamUSA,https://t.co/EfhqglX8nS,https://twitter.com/TeamUSA/status/878128902735933440/photo/1,,
U.S. Olympic Team,1864388,2017-06-23 01:12:44 EDT,link,123,19,142,https://twitter.com/TeamUSA/status/878118605161811968,"WHAT. A. RACE. ?? Congrats to @MollyHuddle for taking FIRST in tonight's 10,000M race! ???????#SCS2017 ?? ? http://go.teamusa.org/2t0O5Zp https://t.co/cpekJOeldn",TeamUSA,https://t.co/cpekJOeldn,https://twitter.com/TeamUSA/status/878118605161811968/photo/1,http://go.teamusa.org/2t0O5Zp,http://results.usatf.org/2017Outdoors/
U.S. Olympic Team,1864388,2017-06-23 00:48:34 EDT,native_video,40,9,49,https://twitter.com/TeamUSA/status/878112521973972992,"16 laps left in the women's 10,000m! ??????#SCS2017 presented by @Comcast Watch LIVE now: @NBCSportsGold https://t.co/MhrDaj3ati",TeamUSA,https://t.co/MhrDaj3ati,https://twitter.com/TeamUSA/status/878112521973972992/video/1,,
U.S. Olympic Team,1864388,2017-06-22 23:58:22 EDT,link,79,17,96,https://twitter.com/TeamUSA/status/878099888134774784,.@giasmallwood is the discus throw champ! Way to go!! ???? ??#SCS2017 ?? http://go.teamusa.org/2t0O5Zp https://t.co/40OTBYomsx,TeamUSA,https://t.co/40OTBYomsx,https://twitter.com/TeamUSA/status/878099888134774784/photo/1,http://go.teamusa.org/2t0O5Zp,http://results.usatf.org/2017Outdoors/
U.S. Olympic Team,1864388,2017-06-22 23:41:48 EDT,photo,143,20,163,https://twitter.com/TeamUSA/status/878095718732267520,.@emmajcoburn and @steeple_squigs go 1?? & 2?? in the first 3000m steeplechase heat! #USATFOutdoors https://t.co/tEEeT9OxQ2,TeamUSA,https://t.co/tEEeT9OxQ2,https://t.co/tEEeT9OxQ2,,
U.S. Olympic Team,1864388,2017-06-22 23:28:43 EDT,link,660,196,856,https://twitter.com/TeamUSA/status/878092427923423233,She does it again! @AlysiaMontano may quite literally be Wonder Woman! ????#SCS2017 ?? http://go.teamusa.org/2rIQbJF https://t.co/Cr0FbKOSzn,TeamUSA,?? http://go.teamusa.org/2rIQbJF,http://www.teamusa.org/News/2017/June/22/Pregnant-Alysia-Montano-Is-Literally-Wonder-Woman-At-Track-And-Field-Nationals,https://t.co/Cr0FbKOSzn,https://twitter.com/TeamUSA/status/878092427923423233/photo/1
U.S. Olympic Team,1864388,2017-06-22 22:35:09 EDT,native_video,64,9,73,https://twitter.com/TeamUSA/status/878078947459649536,.@treyhardee doesn't get Snapchat... ?? But if you do... follow along for more #USATFOudooors action! ?? USOlympic https://t.co/Q40oXaw1Uy,TeamUSA,https://t.co/Q40oXaw1Uy,https://twitter.com/TeamUSA/status/878078947459649536/video/1,,
U.S. Olympic Team,1864388,2017-06-22 22:29:55 EDT,photo,63,14,77,https://twitter.com/TeamUSA/status/878077630255214593,TOP three times in the women's 100m heats at #USATFOutdoors: Bowie - 10.90 Akinosun - 10.98 Pierre - 10.99 Final: SAT 2:54 p.m. PT https://t.co/mQ0LX2oVKP,TeamUSA,https://t.co/mQ0LX2oVKP,https://twitter.com/TeamUSA/status/878077630255214593/photo/1,,
U.S. Olympic Team,1864388,2017-06-22 21:45:46 EDT,photo,111,30,141,https://twitter.com/TeamUSA/status/878066521020420096,Congratulations to @KeturahOrji for bringing home 1st place in triple jump! ?? #?? #SCS2017 https://t.co/AkmKRrh54U,TeamUSA,https://t.co/AkmKRrh54U,https://twitter.com/TeamUSA/status/878066521020420096/photo/1,,
U.S. Olympic Team,1864388,2017-06-22 21:10:22 EDT,photo,118,22,140,https://twitter.com/TeamUSA/status/878057608904626176,.@karathrowsjav takes the win in the javelin throw at the #SCS2017! Congrats and #GoTeamUSA!?? ????@NBCSportsGold https://t.co/pCcYXzspD2,TeamUSA,https://t.co/pCcYXzspD2,https://twitter.com/TeamUSA/status/878057608904626176/photo/1,,
U.S. Olympic Team,1864388,2017-06-22 20:52:38 EDT,photo,308,48,356,https://twitter.com/TeamUSA/status/878053146081116160,We can't get enough of @AlysiaMontano and her daughter Linnea! ????#USATFOutdoors https://t.co/NG1LOoI3I0,TeamUSA,https://t.co/NG1LOoI3I0,https://twitter.com/TeamUSA/status/878053146081116160/photo/1,,
U.S. Olympic Team,1864388,2017-06-22 20:32:12 EDT,link,106,17,123,https://twitter.com/TeamUSA/status/878048003457556482,We see you @AlysiaMontano. ?? https://twitter.com/usatf/status/878046926595276800,TeamUSA,https://twitter.com/usatf/status/878046926595276800,https://twitter.com/usatf/status/878046926595276800,,
U.S. Olympic Team,1864388,2017-06-22 19:05:02 EDT,link,119,25,144,https://twitter.com/TeamUSA/status/878026068476674048,TOMORROW: An @LA2024 #OlympicDay themed Facebook Live with @MaiaShibutani & @AlexShibutani at 2p ET/11a PT! ?? / ?? http://Facebook.com/TeamUSA https://t.co/xAxMjrbg9i,TeamUSA,https://t.co/xAxMjrbg9i,https://t.co/xAxMjrbg9i,http://Facebook.com/TeamUSA,https://www.facebook.com/TeamUSA
U.S. Olympic Team,1864388,2017-06-22 18:17:28 EDT,link,72,15,87,https://twitter.com/TeamUSA/status/878014098708938752,"CONGRATS to Alex Young, the #USATFOutdoors men's hammer throw champ! ???? Live results from #SCS2017 >> http://results.usatf.org/2017Outdoors/ https://t.co/a006Xu7AL7",TeamUSA,https://t.co/a006Xu7AL7,https://twitter.com/TeamUSA/status/878014098708938752/photo/1,http://results.usatf.org/2017Outdoors/,http://results.usatf.org/2017Outdoors/
U.S. Olympic Team,1864388,2017-06-22 17:59:59 EDT,link,33,9,42,https://twitter.com/TeamUSA/status/878009697386639362,The #NBADraft ?? is about to go ??! 9?? players have #TeamUSA experience. Here's who to keep an ?? on 2night! ????: http://go.teamusa.org/2tyQw2T https://t.co/8t0Iz8QI7K,TeamUSA,https://t.co/8t0Iz8QI7K,https://twitter.com/TeamUSA/status/878009697386639362/photo/1,http://go.teamusa.org/2tyQw2T,http://www.teamusa.org/News/2017/June/22/Watch-For-These-Team-USA-Players-At-The-NBA-Draft
U.S. Olympic Team,1864388,2017-06-22 17:26:33 EDT,link,50,12,62,https://twitter.com/TeamUSA/status/878001284145594368,THE WAIT IS OVER! ?? The #USATFOutdoors are underway! ?? http://go.teamusa.org/2rHGpHx ?? http://go.teamusa.org/2t0O5Zp ????@NBCSportsGold #?? #SCS2017 https://t.co/a4FJ2Zz21D,TeamUSA,http://go.teamusa.org/2rHGpHx,http://www.usatf.org/Events---Calendar/2017/USATF-Outdoor-Championships/Schedule.aspx,https://t.co/a4FJ2Zz21D,https://t.co/a4FJ2Zz21D
U.S. Olympic Team,1864388,2017-06-22 16:15:32 EDT,link,26,6,32,https://twitter.com/TeamUSA/status/877983411872256001,NOW is your chance to compete for #TeamUSA! RSVP your spot to try out @24hourfitness on June 24 ?? http://go.teamusa.org/2tPHr4N https://t.co/M8CeHXoMwq,TeamUSA,https://t.co/M8CeHXoMwq,https://twitter.com/TeamUSA/status/877983411872256001/photo/1,http://go.teamusa.org/2tPHr4N,http://www.24hourfitness.com/membership/promo/next_olympic_hopeful/
U.S. Olympic Team,1864388,2017-06-22 15:00:03 EDT,photo,102,34,136,https://twitter.com/TeamUSA/status/877964418679660545,Good luck to all #TeamUSA athletes competing this weekend at the @USATF Outdoor Championships! ?????? https://t.co/zQ0LrmE7ZN,TeamUSA,https://t.co/zQ0LrmE7ZN,https://twitter.com/TeamUSA/status/877964418679660545/photo/1,,
U.S. Olympic Team,1864388,2017-06-22 13:26:34 EDT,link,35,13,48,https://twitter.com/TeamUSA/status/877940891687821312,The @USParalympics #SledHockey Team got its GUY! Learn about the man that will lead the team in #PyeongChang2018 ??????http://go.teamusa.org/2sZrdtq https://t.co/uFoUTeYBL7,TeamUSA,??????http://go.teamusa.org/2sZrdtq,http://www.teamusa.org/News/2017/June/22/Guy-Gosselin-Named-Head-Coach-of-US-Paralympic-Sled-Hockey-Team,https://t.co/uFoUTeYBL7,https://t.co/uFoUTeYBL7
U.S. Olympic Team,1864388,2017-06-22 13:13:03 EDT,link,37,5,42,https://twitter.com/TeamUSA/status/877937491092750336,The Road to #Tokyo2020 starts in Indianapolis – see tomorrow’s #TeamUSA heroes today! ?? Get tickets ?? http://go.teamusa.org/2sbHBHg https://t.co/pV1ZjrBNi0,TeamUSA,https://t.co/pV1ZjrBNi0,https://t.co/pV1ZjrBNi0,http://go.teamusa.org/2sbHBHg,https://www.usaswimming.org/utility/landing-pages/phillips-66-nationals-tickets
U.S. Olympic Team,1864388,2017-06-22 13:00:36 EDT,link,400,96,496,https://twitter.com/TeamUSA/status/877934358169960448,"In honor of #OlympicDay, we take a ?? at 10 #TeamUSA athletes who have reminded us what the Olympics are all about! http://go.teamusa.org/2sZQSC0 https://t.co/79BahognjD",TeamUSA,https://t.co/79BahognjD,https://twitter.com/TeamUSA/status/877934358169960448/photo/1,http://go.teamusa.org/2sZQSC0,http://www.teamusa.org/News/2017/June/22/Celebrate-Olympic-Day-With-10-Times-US-Athletes-Demonstrated-The-Olympic-Spirit
U.S. Olympic Team,1864388,2017-06-22 12:18:31 EDT,link,42,6,48,https://twitter.com/TeamUSA/status/877923763878232064,??& ?? - It's time to celebrate?? #TitleIX with 1??6?? AMAZING #TeamUSA women! ???? ????: http://go.teamusa.org/2ty0eCx https://t.co/AMaYTkpjnK,TeamUSA,https://t.co/AMaYTkpjnK,https://twitter.com/TeamUSA/status/877923763878232064/photo/1,http://go.teamusa.org/2ty0eCx,http://www.teamusa.org/News/2017/June/22/Title-IX-And-These-16-Team-USA-Women-Turn-45-This-Year
U.S. Olympic Team,1864388,2017-06-22 09:11:06 EDT,link,74,17,91,https://twitter.com/TeamUSA/status/877876602859696128,5?? days until #TeamUSA takes to the pool for @USASwimming National Championships as a part of the #SCS2017! ?? ?? http://www.teamusa.org/scs https://t.co/9SJIBl3gvs,TeamUSA,http://www.teamusa.org/scs,http://www.teamusa.org/scs,https://t.co/9SJIBl3gvs,https://t.co/9SJIBl3gvs
U.S. Olympic Team,1864212,2017-06-22 00:34:51 EDT,link,83,16,99,https://twitter.com/TeamUSA/status/877746683685228546,"After leading #TeamUSA U18s to world titles in 2014 and 2015, @AM34 wins the @NHL 2017 Rookie of the Year award! ?? http://go.teamusa.org/2sT0HRH https://t.co/BSnQ394YvC",TeamUSA,https://t.co/BSnQ394YvC,https://twitter.com/TeamUSA/status/877746683685228546/photo/1,http://go.teamusa.org/2sT0HRH,http://www.teamusa.org/News/2017/June/21/Auston-Matthews-Is-First-US-Born-Player-To-Win-NHL-Rookie-Of-The-Year-Since-2010
U.S. Olympic Team,1864212,2017-06-22 00:03:29 EDT,photo,60,12,72,https://twitter.com/TeamUSA/status/877738790562914304,The sun has officially set on the eve of #USATFOutdoors! Are you ready? #SCS2017 presented by @comcast. https://t.co/MU6OOQ8DJi,TeamUSA,https://t.co/MU6OOQ8DJi,https://twitter.com/TeamUSA/status/877738790562914304/photo/1,,
U.S. Olympic Team,1864212,2017-06-21 23:14:07 EDT,link,208,45,253,https://twitter.com/TeamUSA/status/877726367177035777,The very inspiring @gg_runs is already a champion and the races haven't even begun! #SCS2017 ?? http://go.teamusa.org/2rXDolN https://t.co/C9WSqwAfd0,TeamUSA,https://t.co/C9WSqwAfd0,https://twitter.com/TeamUSA/status/877726367177035777/photo/1,http://go.teamusa.org/2rXDolN,http://www.teamusa.org/News/2017/June/21/Gabriele-Grunewald-Takes-Inspiring-Running-From-Cancer-Journey-To-National-Championships
U.S. Olympic Team,1864212,2017-06-21 22:33:26 EDT,link,84,23,107,https://twitter.com/TeamUSA/status/877716127958388738,The world's top @USASynchro swimmers are ready to kick off the #AmericaOpen this week! ?? ?? http://go.teamusa.org/2rT6ace https://t.co/RqJ0rbSxhw,TeamUSA,https://t.co/RqJ0rbSxhw,https://t.co/RqJ0rbSxhw,?? http://go.teamusa.org/2rT6ace,http://www.teamusa.org/News/2017/June/21/Worlds-Top-Synchronized-Swimmers-Convene-In-New-York-For-Weekend-Of-Elegance
U.S. Olympic Team,1864212,2017-06-21 19:26:10 EDT,link,28,4,32,https://twitter.com/TeamUSA/status/877668997906432000,"Nice, @CassidyQuinn! Good luck at your try out ?? Do you have an impressive vertical? Try out at @24hourfitness >> http://go.teamusa.org/2tPHr4N https://twitter.com/CassidyQuinn/status/877629281844600832",TeamUSA,https://twitter.com/CassidyQuinn/status/877629281844600832,https://twitter.com/CassidyQuinn/status/877629281844600832,http://go.teamusa.org/2tPHr4N,http://www.24hourfitness.com/membership/promo/next_olympic_hopeful/
